WELL,DEPT,GR,RHOB,NPHI,RT,VP,E_STAT,NU_STAT,UCS,IS_CORE,FACIES,VSH_TRUE,PHI_TRUE,PP_MPA,SV_MPA,SIG_EFF_MPA,E_DYN,NU_DYN,IS_HC
AGB-02,2478.0,93.03,2.172,0.3997,0.967,1798.3,1.2338,0.4145,4.57,0,3,0.8446,0.2983,24.574,60.857,36.284,1.9033,0.4484,0
AGB-02,2479.0,95.86,2.2261,0.3657,2.39,1776.0,1.2625,0.418,5.73,0,3,0.8912,0.2698,24.584,60.882,36.298,1.9488,0.447,0
AGB-02,2480.0,92.51,2.2184,0.3581,1.304,1882.7,1.2648,0.42,6.01,0,3,0.8588,0.2729,24.594,60.907,36.313,1.9524,0.45,0
AGB-02,2481.0,95.71,2.1944,0.3803,1.753,1708.4,1.2412,0.3917,4.77,0,3,0.8483,0.2889,24.604,60.931,36.328,1.9146,0.4422,0
AGB-02,2482.0,97.01,2.2569,0.329,1.13,2090.5,2.1408,0.3894,5.93,0,3,0.8315,0.2478,24.614,60.956,36.342,3.3827,0.432,0
AGB-02,2483.0,95.3,2.1798,0.3847,2.088,1739.1,1.2352,0.4138,4.15,0,3,0.8519,0.2954,24.623,60.98,36.357,1.9049,0.4444,0
AGB-02,2484.0,96.62,2.2261,0.3677,1.282,1786.1,1.2633,0.4197,5.09,0,3,0.8863,0.2795,24.633,61.005,36.372,1.9496,0.4476,0
AGB-02,2485.0,93.38,2.2395,0.347,0.786,1891.6,1.5253,0.4042,5.26,0,3,0.8185,0.2771,24.643,61.029,36.386,2.3699,0.4429,0
AGB-02,2486.0,90.26,2.2006,0.3772,1.204,1678.4,1.2991,0.3996,4.74,0,3,0.8212,0.2848,24.653,61.054,36.401,2.0065,0.4365,0
AGB-02,2487.0,93.17,2.1808,0.3745,0.711,1710.3,1.2342,0.4097,4.54,0,3,0.8094,0.2972,24.663,61.079,36.415,1.903,0.4423,0
AGB-02,2488.0,86.08,2.2303,0.3642,1.076,1730.6,1.4975,0.42,5.63,0,3,0.8086,0.2813,24.673,61.103,36.43,2.3248,0.4308,0
AGB-02,2489.0,97.7,2.1917,0.3822,1.396,1782.5,1.2444,0.4045,3.97,0,3,0.834,0.2843,24.683,61.128,36.445,1.9192,0.4474,0
AGB-02,2490.0,101.22,2.2216,0.3819,2.14,1746.4,1.2589,0.3968,4.61,0,3,0.9189,0.2819,24.693,61.152,36.459,1.9421,0.445,0
AGB-02,2491.0,93.19,2.2682,0.3727,1.485,1904.7,1.6089,0.4083,5.57,0,3,0.8653,0.2563,24.703,61.177,36.474,2.5049,0.4409,0
AGB-02,2492.0,86.84,2.232,0.3675,1.187,1710.9,1.3441,0.4028,4.86,0,3,0.8116,0.2873,24.713,61.201,36.489,2.0781,0.4378,0
AGB-02,2493.0,92.84,2.2264,0.3732,1.786,1849.8,1.2671,0.42,4.88,0,3,0.8736,0.268,24.723,61.226,36.503,1.9552,0.45,0
AGB-02,2494.0,90.32,2.2455,0.3041,1.042,2172.5,2.9128,0.3571,6.52,0,3,0.75,0.2505,24.733,61.25,36.518,4.7039,0.4063,0
AGB-02,2495.0,99.4,2.1984,0.3712,1.821,1812.8,1.2499,0.4195,4.74,0,3,0.8532,0.2787,24.742,61.275,36.533,1.9277,0.4493,0
AGB-02,2496.0,90.76,2.2522,0.3662,2.239,1911.4,1.2842,0.42,5.7,0,3,0.9018,0.2602,24.752,61.3,36.547,1.9824,0.45,0
AGB-02,2497.0,100.1,2.2195,0.3704,1.58,1744.5,1.2577,0.4129,4.3,0,3,0.8925,0.282,24.762,61.324,36.562,1.9401,0.4448,0
AGB-02,2498.0,91.96,2.2155,0.3758,1.34,1705.4,1.2531,0.42,4.68,0,3,0.8584,0.2774,24.772,61.349,36.576,1.9328,0.442,0
AGB-02,2499.0,98.05,2.1722,0.3693,1.53,1684.9,1.2281,0.42,3.94,0,3,0.8884,0.2902,24.782,61.373,36.591,1.8929,0.4404,0
AGB-02,2500.0,92.82,2.2042,0.365,0.926,1873.8,1.3451,0.42,5.28,0,3,0.8451,0.2742,24.792,61.398,36.606,2.0795,0.4489,0
AGB-02,2501.0,91.78,2.221,0.3601,1.389,1889.3,1.2661,0.4134,4.97,0,3,0.8556,0.276,24.802,61.422,36.62,1.9534,0.45,0
AGB-02,2502.0,97.19,2.2212,0.3913,1.448,1874.7,1.2655,0.4093,4.34,0,3,0.8887,0.2737,24.812,61.447,36.635,1.9524,0.45,0
AGB-02,2503.0,100.56,2.2008,0.3708,1.533,1637.6,1.2405,0.3992,5.26,0,3,0.8881,0.2792,24.822,61.471,36.65,1.9126,0.4364,0
AGB-02,2504.0,91.0,2.1931,0.376,1.398,1757.5,1.3084,0.3974,4.99,0,3,0.8336,0.2797,24.832,61.496,36.664,2.0209,0.4423,0
AGB-02,2505.0,70.72,2.2563,0.3035,0.711,2728.0,5.6233,0.3187,7.89,0,2,0.5513,0.2424,24.842,61.521,36.679,9.971,0.3604,0
AGB-02,2506.0,62.81,2.2685,0.2799,0.471,2808.9,6.4479,0.3039,9.64,0,2,0.4989,0.2371,24.852,61.545,36.694,11.847,0.3352,0
AGB-02,2507.0,68.21,2.3106,0.2532,0.88,2998.3,7.2961,0.2923,10.58,0,2,0.4662,0.2272,24.861,61.57,36.708,13.981,0.3307,0
AGB-02,2508.0,71.49,2.2892,0.2681,0.48,2876.9,6.8077,0.3012,9.05,0,2,0.5047,0.2253,24.871,61.594,36.723,12.7234,0.3314,0
AGB-02,2509.0,62.44,2.305,0.2784,1.133,3024.1,7.2833,0.3004,9.08,0,2,0.4819,0.2217,24.881,61.619,36.738,13.9472,0.3353,0
AGB-02,2510.0,58.82,2.3,0.2824,1.305,2794.3,6.8644,0.301,8.28,0,2,0.4805,0.2316,24.891,61.643,36.752,12.8653,0.3123,0
AGB-02,2511.0,70.97,2.2864,0.3116,1.101,2691.3,5.5487,0.3322,8.69,0,2,0.5693,0.2394,24.901,61.668,36.767,9.8095,0.3609,0
AGB-02,2512.0,69.85,2.2644,0.2751,0.833,2765.3,6.2061,0.287,7.69,0,2,0.548,0.2254,24.911,61.692,36.781,11.2794,0.3393,0
AGB-02,2513.0,75.35,2.2981,0.2645,0.985,2804.3,6.2088,0.3242,10.19,0,2,0.5698,0.2201,24.921,61.717,36.796,11.2859,0.3495,0
AGB-02,2514.0,63.02,2.3154,0.2597,0.562,2845.5,6.5509,0.304,8.22,0,2,0.5283,0.2266,24.931,61.742,36.811,12.0943,0.3418,0
AGB-02,2515.0,68.99,2.2747,0.3138,0.571,2551.7,4.5908,0.3352,7.77,0,2,0.6126,0.2515,24.941,61.766,36.825,7.8286,0.3818,0
AGB-02,2516.0,76.78,2.2776,0.2787,1.088,2579.4,5.3681,0.3152,6.98,0,2,0.5952,0.2332,24.951,61.791,36.84,9.4233,0.3504,0
AGB-02,2517.0,74.61,2.2864,0.3021,0.783,2563.1,5.1709,0.3355,7.29,0,2,0.5831,0.2447,24.961,61.815,36.855,9.0086,0.3583,0
AGB-02,2518.0,71.66,2.2797,0.2802,0.617,2684.4,6.1531,0.2786,9.3,0,2,0.5293,0.234,24.971,61.84,36.869,11.1586,0.3282,0
AGB-02,2519.0,70.08,2.3238,0.292,0.728,2694.4,6.1969,0.2927,9.31,0,2,0.5505,0.2277,24.98,61.864,36.884,11.2602,0.333,0
AGB-02,2520.0,78.8,2.2361,0.3109,0.448,2330.3,3.9094,0.3669,6.37,0,2,0.6393,0.2595,24.99,61.889,36.899,6.514,0.3793,0
AGB-02,2521.0,72.23,2.2097,0.3201,0.975,2485.7,4.8833,0.3276,5.44,1,2,0.5538,0.2597,25.0,61.914,36.913,8.4172,0.3524,0
AGB-02,2522.0,69.59,2.2539,0.3026,0.712,2647.0,4.7428,0.3605,5.56,0,2,0.5924,0.2542,25.01,61.938,36.928,8.1337,0.3859,0
AGB-02,2523.0,72.74,2.2936,0.2728,1.022,2796.6,6.1801,0.3168,8.71,0,2,0.5579,0.2252,25.02,61.963,36.943,11.2234,0.3491,0
AGB-02,2524.0,66.03,2.2825,0.2779,0.979,2942.1,7.1835,0.3093,9.72,0,2,0.4806,0.2223,25.03,61.987,36.957,13.6904,0.3225,0
AGB-02,2525.0,71.37,2.2587,0.3215,0.721,2680.6,5.2493,0.3488,6.6,0,2,0.5621,0.2502,25.04,62.012,36.972,9.1758,0.37,0
AGB-02,2526.0,68.4,2.2362,0.2819,0.455,2605.7,5.5838,0.3152,7.38,0,2,0.5316,0.2481,25.05,62.036,36.986,9.8907,0.3393,0
AGB-02,2527.0,67.76,2.2948,0.2826,1.171,2736.3,5.9548,0.3214,7.74,0,2,0.543,0.2376,25.06,62.061,37.001,10.7122,0.3499,0
AGB-02,2528.0,68.98,2.2286,0.3228,0.588,2334.8,4.4518,0.3162,5.09,0,2,0.572,0.2664,25.07,62.085,37.016,7.5586,0.3503,0
AGB-02,2529.0,70.7,2.2686,0.2581,1.06,2719.4,5.8786,0.3281,9.01,0,2,0.5748,0.2258,25.08,62.11,37.03,10.5426,0.348,0
AGB-02,2530.0,70.63,2.3011,0.2776,1.456,2844.3,6.2435,0.3265,8.73,0,2,0.5647,0.2218,25.09,62.135,37.045,11.3766,0.3543,0
AGB-02,2531.0,75.09,2.2475,0.3472,0.957,2504.1,4.4667,0.3582,7.34,0,2,0.5995,0.2587,25.099,62.159,37.06,7.5896,0.3786,0
AGB-02,2532.0,67.44,2.3144,0.2803,0.985,2765.1,6.1867,0.3145,7.45,0,2,0.5448,0.231,25.109,62.184,37.074,11.2471,0.3454,0
AGB-02,2533.0,71.26,2.2786,0.2925,0.627,2588.8,5.1319,0.3463,9.14,0,2,0.5943,0.2417,25.119,62.208,37.089,8.9361,0.3634,0
AGB-02,2534.0,68.4,2.2755,0.2855,0.525,2778.4,6.2524,0.3043,8.44,0,2,0.5392,0.2283,25.129,62.233,37.104,11.4024,0.3402,0
AGB-02,2535.0,71.55,2.3062,0.2819,0.731,2849.0,6.2823,0.3258,8.13,0,2,0.5582,0.2235,25.139,62.257,37.118,11.4738,0.3537,0
AGB-02,2536.0,73.51,2.2715,0.29,0.74,2720.7,5.8998,0.3288,7.89,0,2,0.5372,0.2397,25.149,62.282,37.133,10.5985,0.3473,0
AGB-02,2537.0,70.27,2.2808,0.2823,1.565,2681.2,5.9181,0.3225,7.71,0,2,0.5784,0.2232,25.159,62.306,37.148,10.6411,0.3403,0
AGB-02,2538.0,71.78,2.2838,0.2784,1.018,2668.7,5.1012,0.3622,7.58,0,2,0.6046,0.24,25.169,62.331,37.162,8.8777,0.3763,0
AGB-02,2539.0,79.19,2.2434,0.3108,0.717,2298.3,3.7362,0.3329,6.07,1,2,0.6724,0.2528,25.179,62.356,37.177,6.1996,0.3834,0
AGB-02,2540.0,76.1,2.2808,0.2783,0.808,2737.0,5.4104,0.3479,7.46,0,2,0.5835,0.2388,25.189,62.38,37.191,9.5322,0.3724,0
AGB-02,2541.0,68.88,2.2835,0.2734,0.65,2885.9,6.4089,0.3328,7.86,0,2,0.5219,0.2321,25.199,62.405,37.206,11.7838,0.3513,0
AGB-02,2542.0,69.06,2.2877,0.2803,0.885,2966.4,6.6638,0.3265,10.1,0,2,0.5238,0.2245,25.209,62.429,37.221,12.4018,0.3526,0
AGB-02,2543.0,70.22,2.2355,0.3109,0.637,2525.8,5.1589,0.308,6.49,0,2,0.5592,0.2504,25.218,62.454,37.235,9.0048,0.3469,0
AGB-02,2544.0,71.75,2.2996,0.3145,0.726,2584.6,5.0962,0.3418,6.87,0,2,0.5983,0.2424,25.228,62.478,37.25,8.8754,0.3659,0
AGB-02,2545.0,65.75,2.3009,0.2626,0.803,2881.1,6.3219,0.3335,9.73,0,2,0.5518,0.2246,25.238,62.503,37.265,11.586,0.3559,0
AGB-02,2546.0,61.27,2.2548,0.3108,0.517,2646.3,5.6969,0.3207,6.29,0,2,0.5107,0.2542,25.248,62.527,37.279,10.1642,0.3423,0
AGB-02,2547.0,66.61,2.2716,0.2918,1.576,2844.9,6.5625,0.3152,7.91,0,2,0.5142,0.2281,25.258,62.552,37.294,12.1668,0.3353,0
AGB-02,2548.0,92.11,2.1955,0.3632,1.607,1805.0,1.2448,0.4151,4.98,0,3,0.8527,0.276,25.268,62.577,37.309,1.9244,0.4488,0
AGB-02,2549.0,89.64,2.2324,0.3305,1.53,1942.6,1.8609,0.4017,6.09,0,3,0.8276,0.2594,25.278,62.601,37.323,2.9248,0.431,0
AGB-02,2550.0,95.29,2.1729,0.3926,2.015,1558.4,1.2156,0.395,4.73,0,3,0.8865,0.2999,25.288,62.626,37.338,1.8784,0.4289,0
AGB-02,2551.0,96.3,2.2739,0.3112,1.323,1971.6,1.8093,0.3976,5.06,0,3,0.8489,0.2548,25.298,62.65,37.353,2.8405,0.4371,0
AGB-02,2552.0,90.62,2.2417,0.3315,0.987,1952.8,2.1021,0.3972,6.6,0,3,0.7983,0.2612,25.308,62.675,37.367,3.3272,0.4206,0
AGB-02,2553.0,95.93,2.2187,0.3547,1.999,1761.1,1.2543,0.42,5.38,0,3,0.8686,0.2707,25.318,62.699,37.382,1.9409,0.446,0
AGB-02,2554.0,96.42,2.2059,0.3616,1.846,1559.3,1.2329,0.3931,4.77,0,3,0.9052,0.2947,25.328,62.724,37.396,1.907,0.429,0
AGB-02,2555.0,90.82,2.2879,0.3147,1.072,2104.7,2.811,0.3848,7.0,0,3,0.7663,0.2493,25.337,62.749,37.411,4.543,0.4051,0
AGB-02,2556.0,91.88,2.2166,0.3717,1.43,1767.0,1.253,0.42,5.25,0,3,0.8458,0.2834,25.347,62.773,37.426,1.9396,0.4464,0
AGB-02,2557.0,98.11,2.2565,0.341,1.146,1925.6,1.5157,0.4183,4.54,0,3,0.8538,0.2647,25.357,62.798,37.44,2.3629,0.4459,0
AGB-02,2558.0,94.84,2.2274,0.39,3.265,1743.9,1.2572,0.42,5.98,0,3,0.908,0.2675,25.367,62.822,37.455,1.9469,0.4448,0
AGB-02,2559.0,87.75,2.2583,0.3497,1.344,2030.3,1.6178,0.4177,5.71,0,3,0.8451,0.264,25.377,62.847,37.47,2.5296,0.4482,0
AGB-02,2560.0,97.57,2.1921,0.3606,1.741,1721.6,1.2363,0.42,4.84,0,3,0.9116,0.283,25.387,62.871,37.484,1.914,0.4432,0
AGB-02,2561.0,96.48,2.2326,0.3542,2.077,1809.0,1.2632,0.42,5.23,0,3,0.8981,0.2704,25.397,62.896,37.499,1.9573,0.4491,0
AGB-02,2562.0,89.42,2.2566,0.3264,1.087,2049.1,2.2675,0.3926,6.61,0,3,0.7987,0.2556,25.407,62.92,37.514,3.6112,0.4227,0
AGB-02,2563.0,91.92,2.2483,0.3478,1.024,1965.5,1.7221,0.3904,5.9,0,3,0.8327,0.2638,25.417,62.945,37.528,2.7019,0.4394,0
AGB-02,2564.0,90.82,2.2885,0.3046,1.342,2165.1,2.4374,0.3921,6.94,0,3,0.8074,0.2475,25.427,62.97,37.543,3.9017,0.427,0
AGB-02,2565.0,92.58,2.2082,0.3358,1.271,1786.4,1.4724,0.4097,4.57,0,3,0.8265,0.2753,25.437,62.994,37.558,2.2952,0.436,0
AGB-02,2566.0,86.52,2.2301,0.3522,1.207,1901.0,1.939,0.3956,4.84,0,3,0.7862,0.2718,25.447,63.019,37.572,3.0612,0.423,0
AGB-02,2567.0,96.86,2.2787,0.3211,1.865,2175.1,2.3779,0.4079,6.31,0,3,0.8388,0.2373,25.456,63.043,37.587,3.8013,0.4297,0
AGB-02,2568.0,92.55,2.2648,0.3269,1.433,2227.6,2.2976,0.3976,6.6,0,3,0.8333,0.2421,25.466,63.068,37.601,3.665,0.436,0
AGB-02,2569.0,94.98,2.232,0.3337,0.829,1768.6,1.4317,0.3847,5.0,0,3,0.8474,0.2697,25.476,63.092,37.616,2.2303,0.4375,0
AGB-02,2570.0,86.34,2.2171,0.3488,1.081,2110.9,1.9424,0.4186,4.52,0,3,0.7882,0.2713,25.486,63.117,37.631,3.0683,0.4395,0
AGB-02,2571.0,91.12,2.276,0.3182,1.386,2064.1,2.2469,0.3991,6.22,0,3,0.8173,0.2499,25.496,63.141,37.645,3.58,0.4256,0
AGB-02,2572.0,90.69,2.2226,0.36,1.689,1811.5,1.2563,0.4111,5.42,0,3,0.8495,0.2843,25.506,63.166,37.66,1.9487,0.4492,0
AGB-02,2573.0,96.26,2.2606,0.3593,2.589,1850.8,1.279,0.4087,5.16,0,3,0.8849,0.2646,25.516,63.191,37.675,1.9853,0.45,0
AGB-02,2574.0,93.53,2.2284,0.3776,1.313,1804.4,1.5669,0.4096,5.27,0,3,0.8331,0.2692,25.526,63.215,37.689,2.4509,0.4332,0
AGB-02,2575.0,101.37,2.2311,0.3517,1.015,1734.4,1.2564,0.4162,7.14,0,3,0.8808,0.265,25.536,63.24,37.704,1.9493,0.4441,0
AGB-02,2576.0,95.78,2.1982,0.3713,1.879,1722.8,1.2377,0.4087,5.33,0,3,0.9053,0.2701,25.546,63.264,37.719,1.9194,0.4433,0
AGB-02,2577.0,96.36,2.2364,0.3631,1.37,1741.5,1.2596,0.3911,5.72,0,3,0.8777,0.2835,25.556,63.289,37.733,1.9545,0.4446,0
AGB-02,2578.0,95.67,2.2403,0.33,1.654,1928.4,1.2791,0.42,5.11,0,3,0.8952,0.2591,25.566,63.313,37.748,1.9859,0.45,0
AGB-02,2579.0,86.53,2.2475,0.3378,1.367,2003.1,2.505,0.3605,4.66,0,3,0.7603,0.2606,25.575,63.338,37.763,4.023,0.4057,0
AGB-02,2580.0,92.16,2.2283,0.347,1.384,1812.7,1.259,0.4137,5.86,0,3,0.8789,0.269,25.585,63.363,37.777,1.9538,0.4493,0
AGB-02,2581.0,94.44,2.2375,0.3536,0.743,1767.3,1.4401,0.42,6.22,0,3,0.8551,0.2666,25.595,63.387,37.792,2.2455,0.4371,0
AGB-02,2582.0,94.76,2.2459,0.3587,1.443,1670.5,1.26,0.42,4.78,0,3,0.9036,0.2671,25.605,63.412,37.806,1.9555,0.4392,0
AGB-02,2583.0,90.43,2.2014,0.351,1.048,1909.5,1.2488,0.4041,5.63,0,3,0.8568,0.2787,25.615,63.436,37.821,1.9375,0.45,0
AGB-02,2584.0,94.56,2.21,0.3622,1.444,1670.5,1.2406,0.42,5.17,0,3,0.9304,0.2716,25.625,63.461,37.836,1.9243,0.4392,0
AGB-02,2585.0,99.68,2.2297,0.3574,2.006,1689.3,1.2525,0.4096,5.64,0,3,0.8946,0.2776,25.635,63.485,37.85,1.9435,0.4407,0
AGB-02,2586.0,93.05,2.2191,0.3836,1.697,1606.2,1.2408,0.3912,4.27,0,3,0.8763,0.2845,25.645,63.51,37.865,1.9247,0.4336,0
AGB-02,2587.0,100.45,2.2017,0.3678,1.742,1577.3,1.229,0.42,5.35,0,3,0.8995,0.2784,25.655,63.534,37.88,1.9058,0.4308,0
AGB-02,2588.0,95.69,2.1846,0.3746,1.72,1545.9,1.2172,0.4049,4.06,0,3,0.8948,0.2884,25.665,63.559,37.894,1.8868,0.4275,0
AGB-02,2589.0,96.69,2.2554,0.368,1.062,1784.9,1.3718,0.3837,5.12,0,3,0.8705,0.2644,25.675,63.584,37.909,2.1351,0.4426,0
AGB-02,2590.0,94.85,2.2122,0.3534,1.893,1786.9,1.249,0.4134,4.42,0,3,0.8669,0.2807,25.685,63.608,37.924,1.9376,0.4477,0
AGB-02,2591.0,96.16,2.2701,0.3513,1.429,1797.7,1.2813,0.4087,5.88,0,3,0.8869,0.264,25.694,63.633,37.938,1.9892,0.4484,0
AGB-02,2592.0,98.55,2.2057,0.4247,1.82,1450.0,1.2192,0.3938,3.99,0,3,0.9553,0.3063,25.704,63.657,37.953,1.8895,0.416,0
AGB-02,2593.0,89.66,2.2796,0.3361,1.232,2158.6,2.6761,0.396,6.37,0,3,0.7718,0.2522,25.714,63.682,37.968,4.3179,0.4162,0
AGB-02,2594.0,93.96,2.2334,0.3354,1.441,1749.1,1.2588,0.42,4.73,0,3,0.87,0.275,25.724,63.706,37.982,1.9527,0.4451,0
AGB-02,2595.0,91.3,2.235,0.3469,1.1,2106.7,2.2438,0.3882,5.27,0,3,0.795,0.2575,25.734,63.731,37.997,3.5748,0.4278,0
AGB-02,2596.0,99.16,2.2034,0.3537,1.873,1683.5,1.2386,0.3939,4.92,0,3,0.9175,0.2765,25.744,63.755,38.011,1.92,0.4403,0
AGB-02,2597.0,91.18,2.2464,0.3473,1.242,1915.3,2.01,0.3995,4.85,0,3,0.8298,0.2529,25.754,63.78,38.026,3.1806,0.4215,0
AGB-02,2598.0,88.58,2.2255,0.3187,1.781,2091.5,2.0345,0.4054,6.4,0,3,0.8093,0.2599,25.764,63.805,38.041,3.2211,0.4348,0
AGB-02,2599.0,98.34,2.2302,0.3533,1.85,1711.3,1.2554,0.4081,5.16,0,3,0.9208,0.2741,25.774,63.829,38.055,1.9462,0.4424,0
AGB-02,2600.0,91.64,2.2195,0.3598,1.413,1910.9,1.436,0.4136,5.84,0,3,0.84,0.2727,25.784,63.854,38.07,2.2365,0.4473,0
AGB-02,2601.0,95.09,2.1906,0.3796,1.336,1733.3,1.2354,0.4156,4.55,0,3,0.8623,0.2853,25.794,63.878,38.085,1.9138,0.444,0
AGB-02,2602.0,98.91,2.2152,0.3634,3.069,1579.9,1.2382,0.3842,5.61,0,3,0.9112,0.281,25.804,63.903,38.099,1.9179,0.431,0
AGB-02,2603.0,94.37,2.2523,0.3129,0.967,2065.3,2.2903,0.3875,7.28,0,3,0.8266,0.2441,25.813,63.927,38.114,3.65,0.423,0
AGB-02,2604.0,96.01,2.2084,0.3667,1.697,1726.8,1.2453,0.4088,4.68,0,3,0.8579,0.279,25.823,63.952,38.129,1.9287,0.4436,0
AGB-02,2605.0,91.92,2.1985,0.356,2.412,1704.6,1.2387,0.42,4.04,1,3,0.8626,0.2837,25.833,63.976,38.143,1.9178,0.4419,0
AGB-02,2606.0,100.62,2.1984,0.3879,1.422,1727.2,1.2402,0.4185,4.44,0,3,0.9072,0.2766,25.843,64.001,38.158,1.92,0.4436,0
AGB-02,2607.0,95.44,2.2878,0.3311,1.444,2212.6,2.5356,0.3813,7.63,0,3,0.802,0.2465,25.853,64.026,38.173,4.0669,0.4271,0
AGB-02,2608.0,95.73,2.1977,0.3667,0.918,1833.2,1.246,0.42,4.17,0,3,0.843,0.2874,25.863,64.05,38.187,1.9287,0.45,0
AGB-02,2609.0,89.88,2.2082,0.3632,1.446,1746.2,1.2472,0.42,3.79,0,3,0.8292,0.2853,25.873,64.075,38.202,1.9303,0.4449,0
AGB-02,2610.0,89.81,2.2189,0.3239,1.33,1903.6,1.5368,0.42,4.98,0,3,0.8226,0.275,25.883,64.099,38.216,2.3963,0.4424,0
AGB-02,2611.0,88.53,2.223,0.3536,0.812,1778.7,1.2756,0.3975,5.05,0,3,0.8487,0.2767,25.893,64.124,38.231,1.9751,0.4462,0
AGB-02,2612.0,95.83,2.2099,0.3634,1.621,1756.1,1.2493,0.4183,4.62,0,3,0.8551,0.2837,25.903,64.148,38.246,1.9327,0.4456,0
AGB-02,2613.0,92.14,2.2183,0.3533,1.307,1685.4,1.2498,0.4107,5.05,0,3,0.867,0.2789,25.913,64.173,38.26,1.9331,0.4404,0
AGB-02,2614.0,94.16,2.2443,0.3294,3.029,1971.8,1.6169,0.4112,5.18,0,3,0.874,0.2527,25.923,64.198,38.275,2.5248,0.4443,0
AGB-02,2615.0,92.79,2.2262,0.362,1.535,1884.6,1.2655,0.42,5.44,0,3,0.8456,0.2801,25.932,64.222,38.29,1.9576,0.45,0
AGB-02,2616.0,93.29,2.2336,0.3417,0.597,2075.1,1.9909,0.4072,6.14,0,3,0.8074,0.2629,25.942,64.247,38.304,3.1395,0.4359,0
AGB-02,2617.0,95.29,2.23,0.3646,1.609,1790.2,1.2632,0.4141,5.03,0,3,0.8516,0.2784,25.952,64.271,38.319,1.9534,0.4479,0
AGB-02,2618.0,96.39,2.2122,0.3754,1.693,1635.7,1.2439,0.4032,4.68,0,3,0.8737,0.2906,25.962,64.296,38.334,1.9223,0.4363,0
AGB-02,2619.0,101.99,2.2471,0.3172,2.859,1862.2,1.2767,0.42,6.17,0,3,0.9199,0.2609,25.972,64.32,38.348,1.9743,0.45,0
AGB-02,2620.0,92.04,2.2826,0.3262,1.469,1939.5,2.3325,0.3689,7.26,0,3,0.8366,0.2394,25.982,64.345,38.363,3.7112,0.4095,0
AGB-02,2621.0,100.62,2.2026,0.395,1.27,1555.2,1.2327,0.3987,4.05,0,3,0.9205,0.2916,25.992,64.369,38.377,1.9036,0.4285,0
AGB-02,2622.0,98.39,2.2744,0.3337,1.807,2193.5,2.2634,0.42,6.29,0,3,0.8307,0.2453,26.002,64.394,38.392,3.5932,0.4354,0
AGB-02,2623.0,93.66,2.2103,0.3351,1.118,1975.1,1.643,0.4125,4.96,0,3,0.8144,0.2736,26.012,64.419,38.407,2.5641,0.4425,0
AGB-02,2624.0,95.71,2.2133,0.3679,2.304,1707.8,1.2503,0.4146,4.71,0,3,0.9386,0.2737,26.022,64.443,38.421,1.9311,0.4421,0
AGB-02,2625.0,97.65,2.19,0.3646,1.26,1632.5,1.2326,0.3896,5.59,0,3,0.8903,0.2844,26.032,64.468,38.436,1.9026,0.436,0
AGB-02,2626.0,93.81,2.2355,0.3415,0.874,1983.0,1.4487,0.42,5.36,0,3,0.8576,0.2664,26.042,64.492,38.451,2.2485,0.45,0
AGB-02,2627.0,89.66,2.2572,0.3254,1.071,1887.6,2.0165,0.3921,5.92,0,3,0.8339,0.2518,26.051,64.517,38.465,3.1777,0.4191,0
AGB-02,2628.0,95.18,2.195,0.3601,1.412,1674.6,1.2386,0.409,5.11,0,3,0.8733,0.2802,26.061,64.541,38.48,1.9117,0.4395,0
AGB-02,2629.0,91.77,2.2677,0.3194,1.062,1995.8,2.3164,0.3819,5.83,0,3,0.799,0.2544,26.071,64.566,38.495,3.6806,0.416,0
AGB-02,2630.0,90.45,2.21,0.3621,1.438,1866.9,1.3285,0.4126,4.94,0,3,0.8482,0.2745,26.081,64.59,38.509,2.0551,0.4493,0
AGB-02,2631.0,101.22,2.1849,0.3725,0.889,1569.1,1.2252,0.4021,5.25,0,3,0.8823,0.2759,26.091,64.615,38.524,1.8902,0.43,0
AGB-02,2632.0,99.24,2.2259,0.3911,2.046,1746.1,1.2602,0.42,4.76,0,3,0.9398,0.275,26.101,64.64,38.539,1.9459,0.4449,0
AGB-02,2633.0,93.58,2.2376,0.3468,1.239,2002.4,1.7358,0.4192,4.99,0,3,0.8397,0.261,26.111,64.664,38.553,2.7139,0.4414,0
AGB-02,2634.0,94.87,2.2461,0.3299,1.707,2057.4,1.827,0.412,6.43,0,3,0.8298,0.2615,26.121,64.689,38.568,2.8636,0.4417,0
AGB-02,2635.0,91.74,2.258,0.3534,1.178,1855.0,1.6472,0.3976,4.35,0,3,0.8447,0.2629,26.131,64.713,38.582,2.5693,0.4349,0
AGB-02,2636.0,96.18,2.2568,0.3356,1.175,2101.3,1.9857,0.42,5.79,0,3,0.8253,0.2573,26.141,64.738,38.597,3.1259,0.4388,0
AGB-02,2637.0,106.3,2.228,0.3678,1.075,1570.5,1.2488,0.3968,4.98,0,3,0.9135,0.2718,26.151,64.762,38.612,1.9277,0.4301,0
AGB-02,2638.0,99.04,2.1927,0.3741,2.168,1524.4,1.2255,0.3845,4.35,0,3,0.9217,0.2882,26.161,64.787,38.626,1.8906,0.4252,0
AGB-02,2639.0,99.56,2.2242,0.3665,0.699,1642.0,1.2523,0.412,4.65,0,3,0.8956,0.2758,26.17,64.811,38.641,1.9334,0.4368,0
AGB-02,2640.0,87.36,2.2642,0.3504,0.947,1840.6,1.73,0.3916,5.81,0,3,0.8572,0.2547,26.18,64.836,38.656,2.7049,0.4297,0
