WELL,DEPT,GR,RHOB,NPHI,RT,VP,E_STAT,NU_STAT,UCS,IS_CORE,FACIES,VSH_TRUE,PHI_TRUE,PP_MPA,SV_MPA,SIG_EFF_MPA,E_DYN,NU_DYN,IS_HC
AGB-03,2683.0,29.54,2.349,0.1702,2.32,4286.2,13.9814,0.2237,19.93,0,0,0.0527,0.1777,27.131,65.206,38.075,37.1227,0.2317,0
AGB-03,2684.0,25.87,2.3659,0.1672,1.897,4126.3,13.9884,0.1778,14.08,0,0,0.0488,0.1766,27.141,65.231,38.09,36.5704,0.1929,0
AGB-03,2685.0,22.87,2.2934,0.1501,36.984,3645.2,13.2337,0.1734,11.86,0,0,0.0613,0.2031,27.151,65.255,38.104,28.0096,0.1819,1
AGB-03,2686.0,26.77,2.3718,0.1705,2.292,4302.7,13.9385,0.1962,19.97,0,0,0.0259,0.1751,27.161,65.279,38.118,38.807,0.2137,0
AGB-03,2687.0,34.39,2.2832,0.1293,18.016,3605.5,12.9252,0.1816,13.39,1,0,0.129,0.1956,27.171,65.304,38.132,26.4083,0.2088,1
AGB-03,2688.0,31.69,2.2861,0.0953,24.4,3678.1,13.3018,0.1574,14.96,0,0,0.1071,0.1822,27.181,65.328,38.146,28.3606,0.184,1
AGB-03,2689.0,30.07,2.3053,0.0862,66.342,3604.3,13.4077,0.1042,14.97,0,0,0.0636,0.1813,27.192,65.352,38.161,28.9889,0.1188,1
AGB-03,2690.0,25.43,2.3739,0.151,2.005,4234.3,13.9699,0.1711,23.16,0,0,0.0609,0.1615,27.202,65.376,38.175,38.3802,0.1985,0
AGB-03,2691.0,21.82,2.3441,0.1798,2.89,4301.4,13.9779,0.1745,15.19,0,0,0.02,0.1785,27.212,65.401,38.189,38.2539,0.2152,0
AGB-03,2692.0,30.09,2.2849,0.1296,21.82,3531.4,13.0587,0.1325,12.06,0,0,0.0925,0.1925,27.222,65.425,38.203,26.9999,0.1493,1
AGB-03,2693.0,30.69,2.3501,0.1898,1.577,4181.1,13.9956,0.2255,16.79,0,0,0.0976,0.1755,27.232,65.449,38.217,35.1475,0.2351,0
AGB-03,2694.0,30.66,2.3704,0.1773,1.557,4124.5,14.0111,0.1854,16.3,0,0,0.0713,0.1797,27.242,65.474,38.231,35.6513,0.2135,0
AGB-03,2695.0,65.67,2.3098,0.2526,1.488,3075.1,8.9343,0.3001,7.16,0,2,0.476,0.2192,27.252,65.498,38.246,14.5305,0.3339,0
AGB-03,2696.0,69.74,2.324,0.2565,1.872,3013.7,9.0368,0.2947,9.09,0,2,0.486,0.2124,27.262,65.522,38.26,14.7506,0.32,0
AGB-03,2697.0,69.13,2.2958,0.2733,1.152,3037.7,8.779,0.3054,9.09,0,2,0.5064,0.2101,27.273,65.547,38.274,14.1919,0.332,0
AGB-03,2698.0,72.87,2.2761,0.2909,1.174,2726.4,6.3452,0.3446,6.88,0,2,0.5689,0.2454,27.283,65.571,38.288,9.4998,0.3713,0
AGB-03,2699.0,62.24,2.3152,0.2653,0.963,3100.7,9.4682,0.2872,7.99,0,2,0.4577,0.2122,27.293,65.595,38.302,15.706,0.3171,0
AGB-03,2700.0,65.73,2.2801,0.2939,0.933,2815.4,7.9805,0.2863,7.82,0,2,0.5179,0.2222,27.303,65.619,38.317,12.5458,0.322,0
AGB-03,2701.0,66.94,2.2696,0.2794,1.149,2764.4,7.4287,0.2906,7.47,0,2,0.5052,0.2408,27.313,65.644,38.331,11.4739,0.3354,0
AGB-03,2702.0,65.35,2.3131,0.2652,0.816,2918.9,8.3785,0.3009,7.19,0,2,0.517,0.2163,27.323,65.668,38.345,13.3443,0.3291,0
AGB-03,2703.0,73.24,2.2619,0.3104,0.958,2520.9,6.0446,0.3239,5.24,0,2,0.5756,0.2473,27.333,65.692,38.359,8.9701,0.3496,0
AGB-03,2704.0,64.35,2.2572,0.2675,0.79,2884.5,7.8511,0.3087,7.95,0,2,0.514,0.2272,27.343,65.717,38.373,12.284,0.3383,0
AGB-03,2705.0,77.94,2.3162,0.3013,1.153,2762.2,6.9245,0.3114,7.5,0,2,0.5878,0.226,27.353,65.741,38.388,10.5295,0.3597,0
AGB-03,2706.0,71.86,2.2899,0.2777,1.273,2797.9,7.7964,0.3029,8.13,0,2,0.4984,0.2355,27.364,65.765,38.402,12.1745,0.3283,0
AGB-03,2707.0,73.42,2.3064,0.2894,1.013,2696.2,6.5654,0.3349,8.22,0,2,0.5871,0.2342,27.374,65.79,38.416,9.8799,0.362,0
AGB-03,2708.0,74.35,2.2733,0.2834,0.841,2601.5,6.2765,0.3228,6.9,0,2,0.5922,0.2366,27.384,65.814,38.43,9.3689,0.3551,0
AGB-03,2709.0,74.92,2.2666,0.2905,0.786,2669.8,5.849,0.3428,7.0,0,2,0.5947,0.2476,27.394,65.838,38.444,8.6306,0.38,0
AGB-03,2710.0,73.7,2.2774,0.3036,2.313,2629.8,5.7335,0.3643,6.5,0,2,0.644,0.2319,27.404,65.862,38.459,8.4342,0.3796,0
AGB-03,2711.0,70.36,2.2461,0.2939,1.543,2531.6,5.4656,0.3213,6.13,0,2,0.5914,0.2565,27.414,65.887,38.473,7.9844,0.3735,0
AGB-03,2712.0,70.54,2.3233,0.2691,1.566,2913.8,7.6511,0.3337,8.94,0,2,0.5782,0.2134,27.424,65.911,38.487,11.8891,0.3573,0
AGB-03,2713.0,73.93,2.2762,0.2842,1.15,2800.4,6.4435,0.3473,6.29,0,2,0.5663,0.245,27.434,65.935,38.501,9.6612,0.3778,0
AGB-03,2714.0,71.79,2.2963,0.3071,1.509,2624.4,6.4701,0.3189,6.96,0,2,0.5739,0.2403,27.444,65.96,38.515,9.7082,0.3534,0
AGB-03,2715.0,64.83,2.2977,0.2639,1.606,2987.4,8.218,0.3051,7.22,0,2,0.4923,0.2307,27.455,65.984,38.529,13.0074,0.3458,0
AGB-03,2716.0,70.34,2.2995,0.2853,1.246,2892.7,7.906,0.3111,8.5,0,2,0.5606,0.2113,27.465,66.008,38.544,12.3862,0.3423,0
AGB-03,2717.0,73.24,2.2898,0.3013,0.774,2749.9,6.3304,0.337,6.66,0,2,0.5781,0.2437,27.475,66.033,38.558,9.463,0.3761,0
AGB-03,2718.0,70.32,2.2921,0.2769,1.796,2732.2,6.9043,0.316,6.8,0,2,0.5661,0.233,27.485,66.057,38.572,10.491,0.3536,0
AGB-03,2719.0,66.97,2.2989,0.2778,1.376,2940.4,7.6778,0.3329,6.82,0,2,0.515,0.2358,27.495,66.081,38.586,11.9437,0.3579,0
AGB-03,2720.0,69.82,2.263,0.2707,0.67,2922.9,7.9178,0.311,7.49,0,2,0.5071,0.2294,27.505,66.106,38.6,12.4135,0.3429,0
AGB-03,2721.0,65.29,2.3147,0.2423,1.538,2893.3,8.7196,0.2737,9.08,0,2,0.4934,0.2155,27.515,66.13,38.615,14.0502,0.3083,0
AGB-03,2722.0,71.67,2.3101,0.2634,2.13,2774.4,7.1686,0.3262,6.85,0,2,0.5847,0.2207,27.525,66.154,38.629,10.9823,0.352,0
AGB-03,2723.0,70.93,2.3025,0.2697,1.369,2844.9,7.822,0.3118,6.04,0,2,0.5124,0.2315,27.535,66.178,38.643,12.2303,0.3374,0
AGB-03,2724.0,79.61,2.2822,0.2878,1.252,2573.4,6.1007,0.3313,7.21,0,2,0.6155,0.2326,27.546,66.203,38.657,9.0695,0.3582,0
AGB-03,2725.0,68.58,2.2734,0.2743,1.201,2668.3,6.7513,0.3112,7.19,0,2,0.5674,0.2343,27.556,66.227,38.671,10.2219,0.3469,0
AGB-03,2726.0,60.22,2.3463,0.2765,1.051,2853.3,8.5409,0.3,7.79,0,2,0.531,0.2077,27.566,66.251,38.686,13.6877,0.3122,0
AGB-03,2727.0,66.86,2.2928,0.3001,2.116,2697.1,7.3763,0.2962,8.77,0,2,0.5412,0.2289,27.576,66.276,38.7,11.3814,0.3269,0
AGB-03,2728.0,59.01,2.307,0.2642,1.087,3083.9,8.8173,0.3185,8.23,0,2,0.4892,0.2178,27.586,66.3,38.714,14.277,0.3396,0
AGB-03,2729.0,73.82,2.3018,0.2806,0.633,2641.9,7.0945,0.3079,8.11,0,2,0.5933,0.2162,27.596,66.324,38.728,10.8582,0.3296,0
AGB-03,2730.0,78.18,2.2534,0.2981,1.29,2604.8,5.9533,0.3396,7.93,0,2,0.599,0.2415,27.606,66.349,38.742,8.8248,0.3661,0
AGB-03,2731.0,72.8,2.2677,0.2778,0.743,2857.9,7.3076,0.3371,6.63,0,2,0.5311,0.2358,27.616,66.373,38.757,11.2613,0.3554,0
AGB-03,2732.0,70.76,2.2561,0.2971,1.144,2634.1,6.0023,0.3493,5.26,0,2,0.5799,0.2481,27.626,66.397,38.771,8.9127,0.3687,0
AGB-03,2733.0,70.96,2.2892,0.285,1.349,2890.1,7.5264,0.321,6.89,0,2,0.5411,0.228,27.637,66.421,38.785,11.6822,0.3544,0
AGB-03,2734.0,70.03,2.2441,0.2848,0.696,2774.8,7.346,0.3143,5.93,1,2,0.5055,0.2413,27.647,66.446,38.799,11.3416,0.3374,0
AGB-03,2735.0,71.48,2.2949,0.291,1.207,2877.3,7.4587,0.3413,8.23,0,2,0.543,0.2293,27.657,66.47,38.813,11.5584,0.3553,0
AGB-03,2736.0,66.61,2.2958,0.2467,0.99,2931.6,7.9698,0.3261,6.59,0,2,0.5378,0.2185,27.667,66.494,38.827,12.5567,0.345,0
AGB-03,2737.0,69.97,2.289,0.2747,1.082,2901.4,7.8917,0.3178,7.26,0,2,0.5273,0.2235,27.677,66.519,38.842,12.4049,0.3423,0
AGB-03,2738.0,73.89,2.3034,0.2545,0.693,2719.1,7.2441,0.3195,8.52,0,2,0.5718,0.2218,27.687,66.543,38.856,11.1598,0.3378,0
AGB-03,2739.0,75.28,2.2937,0.2869,1.071,2767.4,7.2171,0.3172,6.53,0,2,0.5415,0.2344,27.697,66.567,38.87,11.1118,0.3465,0
AGB-03,2740.0,72.47,2.273,0.2925,1.831,2556.1,6.17,0.3156,6.33,0,2,0.5861,0.2409,27.707,66.592,38.884,9.2193,0.3508,0
AGB-03,2741.0,72.28,2.3005,0.279,1.979,3042.9,7.8833,0.3354,6.81,0,2,0.5253,0.2275,27.717,66.616,38.898,12.4005,0.3644,0
AGB-03,2742.0,68.35,2.264,0.3,1.758,2618.1,6.832,0.3166,6.72,0,2,0.5751,0.2271,27.728,66.64,38.913,10.4061,0.3318,0
AGB-03,2743.0,43.74,2.2968,0.1492,11.127,3258.0,11.8057,0.1663,14.38,0,1,0.234,0.1944,27.738,66.664,38.927,22.1402,0.1925,1
AGB-03,2744.0,44.53,2.2785,0.1242,24.871,3411.0,12.395,0.1673,13.58,0,1,0.1952,0.1859,27.748,66.689,38.941,24.267,0.1856,1
AGB-03,2745.0,44.43,2.2847,0.138,11.858,3047.1,10.8737,0.1741,11.39,0,1,0.2903,0.1996,27.758,66.713,38.955,19.3311,0.1896,1
AGB-03,2746.0,42.28,2.3204,0.1187,14.034,3258.4,11.9942,0.1528,11.98,0,1,0.2263,0.19,27.768,66.737,38.969,22.8071,0.175,1
AGB-03,2747.0,43.92,2.2979,0.1508,17.232,3290.2,11.9114,0.1593,12.44,0,1,0.2237,0.1952,27.778,66.762,38.984,22.5287,0.1949,1
AGB-03,2748.0,43.66,2.2343,0.1375,25.718,3367.4,11.763,0.1841,12.53,0,1,0.2084,0.2052,27.788,66.786,38.998,22.0365,0.2247,1
AGB-03,2749.0,56.23,2.2346,0.178,12.995,2891.9,9.2736,0.2225,9.04,0,1,0.3629,0.2217,27.798,66.81,39.012,15.3576,0.2573,1
AGB-03,2750.0,40.41,2.2805,0.1202,11.579,3382.0,11.9048,0.2082,10.73,0,1,0.238,0.1943,27.808,66.835,39.026,22.5253,0.2293,1
AGB-03,2751.0,38.05,2.2885,0.1312,22.714,3298.2,12.097,0.1355,12.66,0,1,0.1983,0.1926,27.819,66.859,39.04,23.2052,0.1681,1
AGB-03,2752.0,35.36,2.3778,0.1892,1.955,4065.6,13.8729,0.2131,16.59,0,1,0.1322,0.1722,27.829,66.883,39.055,34.0888,0.2265,0
AGB-03,2753.0,52.52,2.2976,0.114,11.165,3215.4,11.4329,0.1844,15.82,0,1,0.289,0.1883,27.839,66.908,39.069,21.0058,0.2133,1
AGB-03,2754.0,43.92,2.2746,0.1514,14.728,3260.9,11.7371,0.193,13.48,0,1,0.2401,0.1917,27.849,66.932,39.083,21.9803,0.192,1
AGB-03,2755.0,33.49,2.3827,0.1768,2.49,4005.4,13.7384,0.1931,18.37,0,1,0.1737,0.174,27.859,66.956,39.097,32.2086,0.2439,0
AGB-03,2756.0,50.52,2.2717,0.1453,8.905,3309.1,11.2241,0.2208,9.68,0,1,0.2797,0.2034,27.869,66.98,39.111,20.3824,0.2587,1
AGB-03,2757.0,48.88,2.3344,0.1472,13.199,3310.8,11.7091,0.222,13.11,0,1,0.2856,0.1881,27.879,67.005,39.126,21.8975,0.2349,1
AGB-03,2758.0,49.03,2.2987,0.1406,12.165,3273.1,11.4313,0.2318,12.8,0,1,0.2923,0.1912,27.889,67.029,39.14,21.0149,0.2366,1
AGB-03,2759.0,44.28,2.2523,0.1503,12.245,2992.6,10.2273,0.1956,11.22,0,1,0.3107,0.2121,27.899,67.053,39.154,17.6578,0.2203,1
AGB-03,2760.0,44.97,2.2729,0.1153,17.249,3285.8,11.8627,0.1663,14.13,0,1,0.2204,0.1941,27.91,67.078,39.168,22.4156,0.1875,1
AGB-03,2761.0,45.75,2.3735,0.1873,1.27,3768.1,13.0708,0.2509,15.41,0,1,0.2627,0.179,27.92,67.102,39.182,27.4232,0.2621,0
AGB-03,2762.0,45.32,2.3155,0.2154,0.895,3634.3,11.6833,0.3004,9.59,0,1,0.3081,0.2117,27.93,67.126,39.196,21.8177,0.3136,0
AGB-03,2763.0,41.5,2.3818,0.1831,1.927,4024.4,13.7409,0.216,18.15,0,1,0.1885,0.1685,27.94,67.151,39.211,32.2918,0.2476,0
AGB-03,2764.0,57.39,2.3139,0.2163,1.057,3587.7,11.8589,0.2512,10.06,1,1,0.3001,0.2068,27.95,67.175,39.225,22.4022,0.2955,0
AGB-03,2765.0,37.89,2.3227,0.212,1.582,3919.6,13.3009,0.2426,13.64,0,1,0.1727,0.1994,27.96,67.199,39.239,28.7366,0.2671,0
AGB-03,2766.0,59.58,2.32,0.2155,1.353,3379.3,11.1848,0.2539,10.39,0,1,0.357,0.2037,27.97,67.223,39.253,20.2711,0.289,0
AGB-03,2767.0,46.03,2.3481,0.2083,1.304,3873.9,13.085,0.2412,11.76,0,1,0.2312,0.1916,27.98,67.248,39.267,27.4903,0.2811,0
AGB-03,2768.0,42.76,2.3464,0.1769,1.287,3828.5,13.2961,0.2247,13.25,0,1,0.1994,0.1886,27.99,67.272,39.282,28.6946,0.2494,0
AGB-03,2769.0,46.09,2.3139,0.2065,1.619,3731.4,12.3262,0.2825,9.91,0,1,0.2613,0.2076,28.001,67.296,39.296,24.0839,0.2977,0
AGB-03,2770.0,36.93,2.3577,0.198,1.608,3668.8,12.9825,0.2045,12.68,0,1,0.2136,0.1964,28.011,67.321,39.31,26.9487,0.2395,0
AGB-03,2771.0,51.68,2.3515,0.1927,1.979,3799.4,12.6377,0.2515,11.76,1,1,0.3004,0.1855,28.021,67.345,39.324,25.3453,0.2982,0
AGB-03,2772.0,51.16,2.3505,0.206,1.524,3529.1,12.0489,0.2538,10.2,0,1,0.3104,0.1976,28.031,67.369,39.338,23.0475,0.2773,0
AGB-03,2773.0,50.14,2.3043,0.2168,1.48,3722.7,12.4527,0.2721,12.01,0,1,0.2726,0.1966,28.041,67.394,39.353,24.5688,0.2868,0
AGB-03,2774.0,44.15,2.3521,0.2046,1.408,3634.9,12.795,0.2259,10.92,0,1,0.2618,0.1864,28.051,67.418,39.367,26.0292,0.2473,0
AGB-03,2775.0,37.07,2.3392,0.164,1.379,3991.3,13.6351,0.2368,16.13,0,1,0.1587,0.1849,28.061,67.442,39.381,31.1183,0.2489,0
AGB-03,2776.0,51.65,2.3423,0.2383,1.177,3548.1,11.8965,0.2662,10.59,0,1,0.3109,0.2035,28.071,67.467,39.395,22.5024,0.29,0
AGB-03,2777.0,46.6,2.3731,0.1903,1.501,3756.6,13.3202,0.1996,17.96,0,1,0.2281,0.1765,28.081,67.491,39.409,28.7812,0.2323,0
AGB-03,2778.0,54.01,2.3193,0.2151,1.063,3567.8,12.0806,0.2591,12.2,0,1,0.2833,0.205,28.092,67.515,39.424,23.1389,0.2792,0
AGB-03,2779.0,45.21,2.3526,0.197,1.736,3910.8,13.3612,0.2346,14.0,0,1,0.2224,0.181,28.102,67.539,39.438,29.0239,0.2663,0
AGB-03,2780.0,44.38,2.3525,0.2008,1.239,3610.5,12.9183,0.2032,10.85,0,1,0.2206,0.1943,28.112,67.564,39.452,26.5747,0.2271,0
AGB-03,2781.0,56.29,2.3722,0.1813,1.152,3641.2,12.5601,0.2527,11.84,0,1,0.305,0.1848,28.122,67.588,39.466,24.97,0.2736,0
AGB-03,2782.0,53.61,2.3641,0.2141,2.695,3630.9,12.419,0.2466,12.84,0,1,0.2996,0.192,28.132,67.612,39.48,24.3945,0.2797,0
AGB-03,2783.0,45.59,2.3347,0.2193,1.141,3606.0,12.4377,0.2482,11.77,0,1,0.2785,0.1949,28.142,67.637,39.494,24.4639,0.2668,0
AGB-03,2784.0,41.28,2.3539,0.1914,1.564,3818.5,13.1159,0.2424,14.72,0,1,0.2508,0.1822,28.152,67.661,39.509,27.5553,0.2685,0
AGB-03,2785.0,48.25,2.3411,0.2059,1.835,3791.2,12.7152,0.2705,13.47,0,1,0.2693,0.1934,28.162,67.685,39.523,25.6153,0.2909,0
AGB-03,2786.0,39.68,2.369,0.1988,2.312,3937.5,13.4425,0.2279,14.88,0,1,0.2191,0.1806,28.172,67.71,39.537,29.5086,0.2682,0
AGB-03,2787.0,41.62,2.3554,0.1788,1.615,3832.5,13.369,0.2095,15.72,0,1,0.1997,0.1867,28.183,67.734,39.551,29.0148,0.2466,0
AGB-03,2788.0,51.47,2.3334,0.2086,1.362,3591.1,12.1771,0.2578,13.12,0,1,0.2923,0.2005,28.193,67.758,39.565,23.4537,0.2815,0
AGB-03,2789.0,40.4,2.3085,0.1874,0.983,3772.6,13.2587,0.2034,14.16,0,1,0.1713,0.1956,28.203,67.782,39.58,28.3277,0.2303,0
AGB-03,2790.0,40.89,2.3214,0.2053,1.703,3824.6,12.8208,0.2567,12.79,0,1,0.2401,0.1986,28.213,67.807,39.594,26.0701,0.2876,0
AGB-03,2791.0,42.14,2.3405,0.1865,1.315,3899.5,13.3064,0.244,17.59,0,1,0.2379,0.1777,28.223,67.831,39.608,28.604,0.268,0
AGB-03,2792.0,90.33,2.2176,0.355,1.428,1950.0,2.1309,0.4082,5.23,0,3,0.8152,0.2653,28.233,67.855,39.622,2.8987,0.4318,0
AGB-03,2793.0,86.89,2.2799,0.3624,1.766,2066.6,2.6998,0.3611,5.11,0,3,0.8247,0.2451,28.243,67.88,39.636,3.7158,0.4226,0
AGB-03,2794.0,92.05,2.2268,0.3751,2.331,1703.3,1.4475,0.4199,4.78,0,3,0.8916,0.2657,28.253,67.904,39.651,1.9424,0.4418,0
AGB-03,2795.0,99.31,2.252,0.3469,1.94,1948.3,1.6487,0.4168,4.45,0,3,0.8704,0.263,28.263,67.928,39.665,2.2211,0.45,0
AGB-03,2796.0,92.33,2.2508,0.3153,1.439,2164.4,3.0452,0.3718,5.0,0,3,0.7889,0.2474,28.274,67.953,39.679,4.2218,0.4178,0
AGB-03,2797.0,92.07,2.2073,0.3493,1.771,1718.8,1.4364,0.4161,4.15,0,3,0.8872,0.2709,28.284,67.977,39.693,1.9269,0.443,0
AGB-03,2798.0,91.41,2.2878,0.3252,1.214,1917.5,2.3773,0.3797,4.99,0,3,0.8235,0.2558,28.294,68.001,39.707,3.2497,0.4214,0
AGB-03,2799.0,93.36,2.2593,0.3407,1.27,1896.9,2.3315,0.3925,4.63,0,3,0.8084,0.2621,28.304,68.025,39.722,3.1841,0.42,0
AGB-03,2800.0,88.42,2.2611,0.3392,3.207,1963.2,2.6697,0.3848,5.75,0,3,0.8201,0.2467,28.314,68.05,39.736,3.6715,0.4123,0
AGB-03,2801.0,96.24,2.1898,0.3523,2.198,1653.1,1.4204,0.4146,4.38,0,3,0.8801,0.2863,28.324,68.074,39.75,1.9048,0.4378,0
AGB-03,2802.0,68.49,2.3079,0.2596,1.227,3105.3,8.6356,0.3105,7.74,0,2,0.5055,0.2173,28.334,68.098,39.764,13.9449,0.3487,0
AGB-03,2803.0,69.46,2.3262,0.2649,1.913,2897.8,8.5516,0.2926,9.73,0,2,0.52,0.2113,28.344,68.123,39.778,13.7681,0.3174,0
AGB-03,2804.0,71.48,2.2648,0.2727,1.157,2830.8,7.2871,0.3328,8.55,0,2,0.5337,0.2351,28.355,68.147,39.793,11.2541,0.3511,0
AGB-03,2805.0,69.54,2.3043,0.2674,1.426,2914.1,8.2776,0.3093,8.14,0,2,0.5099,0.2216,28.365,68.171,39.807,13.2002,0.3301,0
AGB-03,2806.0,70.82,2.3275,0.2623,1.7,2738.3,7.8986,0.2746,8.55,0,2,0.5638,0.2093,28.375,68.196,39.821,12.4371,0.314,0
AGB-03,2807.0,75.56,2.2944,0.2948,1.198,2771.6,6.6471,0.3412,6.67,0,2,0.5799,0.2356,28.385,68.22,39.835,10.0729,0.368,0
AGB-03,2808.0,75.72,2.2793,0.2758,1.589,2811.0,7.3001,0.3327,7.44,0,2,0.5628,0.2243,28.395,68.244,39.849,11.2793,0.3488,0
AGB-03,2809.0,73.02,2.2945,0.2902,1.308,2685.9,6.0424,0.3386,6.11,0,2,0.6346,0.2294,28.405,68.269,39.863,9.0036,0.3769,0
AGB-03,2810.0,72.09,2.304,0.2838,1.774,2871.6,7.1909,0.3413,7.72,0,2,0.5711,0.2267,28.415,68.293,39.878,11.0735,0.3642,0
AGB-03,2811.0,74.68,2.3,0.304,1.706,2838.9,6.0767,0.363,6.92,0,2,0.6065,0.2412,28.425,68.317,39.892,9.0634,0.3936,0
AGB-03,2812.0,78.33,2.3138,0.2837,1.71,2801.7,6.8815,0.3334,8.13,0,2,0.6053,0.2213,28.435,68.341,39.906,10.5001,0.3658,0
AGB-03,2813.0,72.52,2.287,0.2857,1.658,2793.8,6.8625,0.3267,7.01,0,2,0.5622,0.2366,28.446,68.366,39.92,10.4657,0.363,0
AGB-03,2814.0,73.99,2.2384,0.2971,1.609,2623.5,5.7715,0.343,7.48,0,2,0.6167,0.2395,28.456,68.39,39.934,8.5384,0.3736,0
AGB-03,2815.0,74.45,2.2943,0.2814,2.173,2771.4,7.267,0.3218,7.52,0,2,0.5732,0.2216,28.466,68.414,39.949,11.2184,0.345,0
AGB-03,2816.0,73.38,2.3221,0.2705,1.744,2937.0,7.5008,0.334,10.68,0,2,0.5878,0.2143,28.476,68.439,39.963,11.6634,0.3644,0
AGB-03,2817.0,69.24,2.293,0.2548,1.266,2863.0,7.7664,0.3066,6.98,0,2,0.5552,0.2165,28.486,68.463,39.977,12.1794,0.3407,0
AGB-03,2818.0,63.73,2.3174,0.2457,1.591,3074.4,8.9023,0.2953,8.99,0,2,0.5083,0.2092,28.496,68.487,39.991,14.5208,0.3348,0
AGB-03,2819.0,70.81,2.3121,0.2358,1.363,3051.8,8.8949,0.298,10.4,0,2,0.5138,0.2064,28.506,68.512,40.005,14.5052,0.3305,0
AGB-03,2820.0,74.13,2.29,0.2736,1.502,2779.1,6.4966,0.3332,7.79,0,2,0.615,0.2259,28.516,68.536,40.02,9.8053,0.3736,0
AGB-03,2821.0,69.69,2.3327,0.251,1.808,3088.8,9.295,0.3046,10.11,0,2,0.4827,0.2095,28.526,68.56,40.034,15.3918,0.3231,0
AGB-03,2822.0,68.03,2.2809,0.2934,1.46,2787.5,7.1304,0.3379,7.89,0,2,0.5599,0.2298,28.537,68.584,40.048,10.9635,0.3516,0
AGB-03,2823.0,65.03,2.3279,0.2257,0.655,3069.6,8.8231,0.3136,8.96,0,2,0.5337,0.2024,28.547,68.609,40.062,14.3513,0.3382,0
AGB-03,2824.0,93.34,2.2438,0.3396,2.138,2047.9,2.0801,0.4009,5.75,0,3,0.86,0.2513,28.557,68.633,40.076,2.8271,0.4419,0
AGB-03,2825.0,102.03,2.2311,0.3542,1.578,1701.5,1.4498,0.3864,4.0,0,3,0.891,0.2782,28.567,68.657,40.091,1.9459,0.4417,0
AGB-03,2826.0,96.99,2.2441,0.3488,1.89,1867.7,1.5193,0.42,5.89,0,3,0.8921,0.2595,28.577,68.682,40.105,2.042,0.45,0
AGB-03,2827.0,97.96,2.2379,0.3394,2.658,1866.3,2.0336,0.394,5.71,0,3,0.8593,0.2524,28.587,68.706,40.119,2.7613,0.4293,0
AGB-03,2828.0,96.27,2.2297,0.3669,2.485,1800.6,1.4556,0.42,4.33,0,3,0.9072,0.2705,28.597,68.73,40.133,1.9541,0.4485,0
AGB-03,2829.0,98.53,2.2873,0.34,2.022,2035.7,2.0952,0.4122,4.96,0,3,0.8853,0.2424,28.607,68.755,40.147,2.8485,0.4418,0
AGB-03,2830.0,92.1,2.2231,0.3481,1.371,2159.8,2.283,0.4012,5.54,0,3,0.8272,0.2566,28.617,68.779,40.161,3.1157,0.4418,0
AGB-03,2831.0,92.31,2.2518,0.3552,1.682,1919.9,1.5093,0.4022,4.67,0,3,0.8609,0.2722,28.628,68.803,40.176,2.0282,0.45,0
AGB-03,2832.0,93.84,2.2721,0.3574,2.862,2036.9,1.6893,0.4068,5.02,0,3,0.8766,0.26,28.638,68.828,40.19,2.2781,0.45,0
AGB-03,2833.0,90.73,2.244,0.3316,1.156,2129.8,2.5898,0.3756,5.18,0,3,0.8098,0.2537,28.648,68.852,40.204,3.5569,0.4304,0
AGB-03,2834.0,94.73,2.272,0.3337,2.279,2004.8,2.2729,0.38,6.43,1,3,0.8548,0.2474,28.658,68.876,40.218,3.1013,0.4328,0
AGB-03,2835.0,84.54,2.2528,0.352,1.127,1994.6,2.2594,0.3951,4.61,0,3,0.8186,0.2611,28.668,68.9,40.232,3.082,0.4318,0
AGB-03,2836.0,101.4,2.2299,0.3567,3.695,1811.1,1.4564,0.42,3.92,0,3,0.9269,0.2644,28.678,68.925,40.247,1.9551,0.4492,0
AGB-03,2837.0,93.63,2.2397,0.3671,1.554,1841.0,1.6344,0.3923,4.82,0,3,0.8641,0.2656,28.688,68.949,40.261,2.2017,0.4442,0
AGB-03,2838.0,99.75,2.2282,0.3883,1.963,1596.6,1.4392,0.3989,4.52,0,3,0.9129,0.2657,28.698,68.973,40.275,1.9314,0.4327,0
AGB-03,2839.0,91.49,2.2403,0.3784,3.747,1620.9,1.449,0.3947,4.08,0,3,0.9214,0.2683,28.708,68.998,40.289,1.9449,0.4349,0
AGB-03,2840.0,88.52,2.272,0.3392,1.247,2178.8,3.0543,0.3946,6.65,0,3,0.8011,0.2436,28.719,69.022,40.303,4.2362,0.4197,0
AGB-03,2841.0,93.0,2.2317,0.3628,1.86,1825.4,1.4585,0.3922,3.99,0,3,0.9059,0.2656,28.729,69.046,40.318,1.9579,0.45,0
AGB-03,2842.0,94.91,2.2101,0.3724,2.563,1587.0,1.427,0.4048,4.34,0,3,0.9399,0.2689,28.739,69.071,40.332,1.9144,0.4318,0
AGB-03,2843.0,92.52,2.255,0.3496,1.385,1941.6,1.92,0.42,5.25,0,3,0.8375,0.2658,28.749,69.095,40.346,2.6008,0.4406,0
AGB-03,2844.0,97.87,2.2421,0.3497,1.755,1847.7,1.7054,0.3993,4.76,0,3,0.8706,0.2604,28.759,69.119,40.36,2.3003,0.4418,0
AGB-03,2845.0,93.38,2.285,0.3327,1.536,2249.8,3.0968,0.3721,6.19,0,3,0.8055,0.2416,28.769,69.143,40.374,4.2986,0.425,0
