WELL,DEPT,GR,RHOB,NPHI,RT,VP,E_STAT,NU_STAT,UCS,IS_CORE,FACIES,VSH_TRUE,PHI_TRUE,PP_MPA,SV_MPA,SIG_EFF_MPA,E_DYN,NU_DYN,IS_HC
AGB-01,2805.0,94.35,2.2338,0.3259,1.139,1945.3,1.8331,0.3913,4.98,0,3,0.8113,0.2739,29.0,63.75,34.751,2.5654,0.4412,0
AGB-01,2806.0,97.95,2.1647,0.3906,1.807,1450.0,1.3389,0.3791,3.58,0,3,0.8772,0.3107,29.01,63.773,34.763,1.8545,0.416,0
AGB-01,2807.0,91.69,2.1478,0.3887,1.783,1554.9,1.34,0.4049,3.63,0,3,0.8451,0.3129,29.02,63.796,34.776,1.8562,0.4285,0
AGB-01,2808.0,96.71,2.2199,0.3639,1.303,1920.3,1.7395,0.3953,5.07,0,3,0.8307,0.2696,29.031,63.819,34.788,2.4299,0.4427,0
AGB-01,2809.0,100.81,2.1969,0.3884,1.488,1593.1,1.3733,0.4046,4.11,0,3,0.8791,0.2902,29.041,63.841,34.8,1.9038,0.4323,0
AGB-01,2810.0,93.92,2.221,0.3391,1.319,1877.4,1.4362,0.4079,4.33,0,3,0.8637,0.2693,29.051,63.864,34.813,1.9935,0.45,0
AGB-01,2811.0,98.91,2.2488,0.3674,2.097,1743.7,1.4166,0.42,5.03,0,3,0.9011,0.2596,29.062,63.887,34.825,1.9656,0.4448,0
AGB-01,2812.0,99.12,2.2382,0.363,1.639,1800.9,1.4556,0.4029,4.35,0,3,0.8504,0.2739,29.072,63.909,34.838,2.0214,0.4468,0
AGB-01,2813.0,99.34,2.1808,0.3846,1.383,1450.0,1.3484,0.3915,4.03,0,3,0.9113,0.3002,29.082,63.932,34.85,1.8682,0.416,0
AGB-01,2814.0,91.2,2.1974,0.3498,1.323,1957.2,1.6682,0.42,3.75,0,3,0.7815,0.2908,29.093,63.955,34.862,2.3269,0.4472,0
AGB-01,2815.0,97.3,2.1931,0.3677,1.463,1614.9,1.3729,0.4061,5.1,0,3,0.8652,0.2933,29.103,63.978,34.875,1.9032,0.4344,0
AGB-01,2816.0,96.06,2.1424,0.4062,2.03,1512.3,1.3324,0.3808,3.38,0,3,0.8995,0.3035,29.113,64.0,34.887,1.8454,0.4238,0
AGB-01,2817.0,92.19,2.1935,0.4021,1.546,1664.5,1.3772,0.42,4.3,0,3,0.8811,0.2882,29.124,64.023,34.9,1.9093,0.4387,0
AGB-01,2818.0,94.22,2.2141,0.3667,2.149,1782.0,1.5554,0.4015,4.46,0,3,0.8379,0.2738,29.134,64.046,34.912,2.1643,0.4402,0
AGB-01,2819.0,88.22,2.2333,0.3395,1.245,1964.1,2.1298,0.3982,5.7,0,3,0.8143,0.2616,29.144,64.069,34.924,3.0002,0.4307,0
AGB-01,2820.0,93.72,2.1852,0.3749,0.948,1798.0,1.3812,0.3988,4.04,0,3,0.8224,0.2911,29.155,64.091,34.937,1.9149,0.4484,0
AGB-01,2821.0,87.22,2.2274,0.3487,1.359,1940.8,2.0661,0.3972,5.12,0,3,0.7825,0.2759,29.165,64.114,34.949,2.9063,0.4312,0
AGB-01,2822.0,97.22,2.2094,0.3631,1.243,1933.7,1.9336,0.4074,5.16,0,3,0.8208,0.2656,29.175,64.137,34.961,2.7122,0.4354,0
AGB-01,2823.0,93.12,2.2305,0.3488,1.3,1978.1,1.549,0.42,3.92,0,3,0.8395,0.2745,29.186,64.159,34.974,2.155,0.45,0
AGB-01,2824.0,96.37,2.2088,0.3607,1.414,1651.3,1.4994,0.3962,5.16,0,3,0.8432,0.2735,29.196,64.182,34.986,2.0838,0.4313,0
AGB-01,2825.0,93.11,2.2147,0.3492,2.427,1705.7,1.3934,0.4048,4.25,0,3,0.8882,0.2727,29.206,64.205,34.999,1.9321,0.442,0
AGB-01,2826.0,87.78,2.1995,0.3677,1.097,1870.2,1.6698,0.4002,3.91,0,3,0.792,0.2866,29.217,64.228,35.011,2.3288,0.4413,0
AGB-01,2827.0,95.26,2.2247,0.3318,1.756,1825.8,1.5624,0.4039,5.14,0,3,0.8673,0.2627,29.227,64.25,35.023,2.1741,0.4435,0
AGB-01,2828.0,87.8,2.2137,0.3691,0.922,1843.4,1.8869,0.3909,5.63,0,3,0.8331,0.2625,29.237,64.273,35.036,2.6437,0.4299,0
AGB-01,2829.0,101.2,2.2213,0.3885,2.029,1450.0,1.373,0.3905,3.81,0,3,0.9419,0.2947,29.248,64.296,35.048,1.9029,0.416,0
AGB-01,2830.0,98.23,2.1753,0.3811,1.464,1467.2,1.3475,0.3977,4.19,0,3,0.9157,0.2985,29.258,64.319,35.061,1.8665,0.4182,0
AGB-01,2831.0,94.26,2.1871,0.359,1.574,1577.0,1.3662,0.4049,4.21,0,3,0.877,0.2806,29.268,64.341,35.073,1.8931,0.4308,0
AGB-01,2832.0,97.53,2.1468,0.3856,1.354,1673.7,1.3496,0.4099,3.52,0,3,0.8791,0.3136,29.279,64.364,35.085,1.8696,0.4395,0
AGB-01,2833.0,99.51,2.2201,0.3732,1.987,1648.9,1.3925,0.4076,4.36,0,3,0.9056,0.279,29.289,64.387,35.098,1.9307,0.4374,0
AGB-01,2834.0,83.45,2.2102,0.3736,0.897,1913.4,1.9158,0.3939,5.52,0,3,0.7924,0.2772,29.299,64.409,35.11,2.6858,0.4346,0
AGB-01,2835.0,88.0,2.2092,0.3494,1.572,1788.9,1.6862,0.3907,4.98,0,3,0.8093,0.2793,29.31,64.432,35.123,2.3525,0.4344,0
AGB-01,2836.0,92.49,2.1998,0.3555,2.183,1716.5,1.3851,0.42,5.0,0,3,0.9081,0.2746,29.32,64.455,35.135,1.9202,0.4428,0
AGB-01,2837.0,102.85,2.1602,0.3971,1.672,1450.0,1.3362,0.3866,3.89,0,3,0.9216,0.3163,29.33,64.478,35.147,1.8506,0.416,0
AGB-01,2838.0,90.85,2.233,0.3516,1.638,1794.0,1.6117,0.4115,4.75,0,3,0.8381,0.2721,29.341,64.5,35.16,2.2451,0.4391,0
AGB-01,2839.0,89.45,2.242,0.3356,0.85,2180.9,2.7965,0.414,5.08,0,3,0.7542,0.2629,29.351,64.523,35.172,3.9983,0.4242,0
AGB-01,2840.0,86.49,2.1779,0.3545,1.223,1837.2,1.5265,0.4101,4.26,0,3,0.8064,0.2864,29.361,64.546,35.184,2.1228,0.4445,0
AGB-01,2841.0,90.57,2.1373,0.3613,0.958,1601.4,1.3377,0.3796,4.05,0,3,0.8256,0.3013,29.372,64.569,35.197,1.8531,0.4331,0
AGB-01,2842.0,99.48,2.2241,0.3589,1.947,1840.1,1.4073,0.4046,4.98,0,3,0.8912,0.2655,29.382,64.591,35.209,1.9524,0.45,0
AGB-01,2843.0,95.83,2.2067,0.3693,1.258,1598.2,1.3795,0.4018,4.49,0,3,0.8477,0.2854,29.392,64.614,35.222,1.9129,0.4328,0
AGB-01,2844.0,94.43,2.186,0.3867,2.016,1484.7,1.3554,0.3752,3.88,0,3,0.87,0.3037,29.403,64.637,35.234,1.8786,0.4205,0
AGB-01,2845.0,93.26,2.213,0.3452,1.977,1861.9,1.4014,0.411,4.68,0,3,0.8671,0.2782,29.413,64.659,35.246,1.9443,0.45,0
AGB-01,2846.0,44.25,2.2929,0.2161,0.708,3534.8,11.4382,0.2581,11.09,0,1,0.2393,0.2161,29.424,64.682,35.258,22.7948,0.2726,0
AGB-01,2847.0,55.52,2.3223,0.2445,0.981,3327.4,10.5175,0.2572,8.49,0,1,0.3321,0.2142,29.435,64.705,35.27,19.6794,0.2888,0
AGB-01,2848.0,44.6,2.2951,0.2516,1.348,3470.0,10.839,0.2737,10.84,0,1,0.2931,0.2186,29.446,64.728,35.282,20.6965,0.2971,0
AGB-01,2849.0,41.52,2.2991,0.2576,0.75,3480.9,10.9345,0.245,9.44,0,1,0.261,0.2279,29.457,64.75,35.294,21.0158,0.2944,0
AGB-01,2850.0,52.04,2.3252,0.2116,1.357,3406.7,11.3262,0.2381,10.26,0,1,0.2539,0.2137,29.468,64.773,35.305,22.3938,0.2522,0
AGB-01,2851.0,34.34,2.3249,0.2186,0.983,3793.3,12.5864,0.2083,11.49,0,1,0.1534,0.1977,29.479,64.796,35.317,28.5059,0.2375,0
AGB-01,2852.0,44.6,2.3419,0.2107,0.954,3555.1,11.9518,0.2235,12.56,0,1,0.2059,0.2095,29.491,64.819,35.328,24.9765,0.2431,0
AGB-01,2853.0,43.32,2.2982,0.2314,1.052,3546.3,11.6083,0.2265,9.29,0,1,0.2145,0.2183,29.502,64.841,35.339,23.5007,0.2625,0
AGB-01,2854.0,42.21,2.2917,0.181,1.399,3737.3,12.2859,0.2379,14.58,0,1,0.1783,0.2022,29.514,64.864,35.35,26.6799,0.2499,0
AGB-01,2855.0,46.14,2.3201,0.2064,1.209,3682.3,11.8169,0.2509,11.46,0,1,0.2467,0.2036,29.526,64.887,35.361,24.3931,0.2836,0
AGB-01,2856.0,44.75,2.3108,0.2091,0.751,3525.2,11.4324,0.2633,10.57,0,1,0.2559,0.2113,29.537,64.909,35.372,22.8282,0.273,0
AGB-01,2857.0,50.84,2.3416,0.2174,1.444,3254.9,10.9486,0.2439,9.98,0,1,0.2881,0.2118,29.549,64.932,35.383,21.101,0.2385,0
AGB-01,2858.0,46.63,2.2991,0.2054,1.255,3551.4,11.482,0.2344,9.87,0,1,0.2322,0.2176,29.561,64.955,35.394,23.0322,0.2734,0
AGB-01,2859.0,30.47,2.3242,0.1942,1.472,3820.7,12.6286,0.2061,13.6,1,1,0.1507,0.1953,29.573,64.978,35.404,28.9279,0.2371,0
AGB-01,2860.0,44.39,2.3347,0.2235,0.984,3559.1,11.4453,0.2571,11.65,0,1,0.2806,0.205,29.585,65.0,35.415,22.9017,0.2842,0
AGB-01,2861.0,50.86,2.3195,0.2235,0.968,3485.5,11.1774,0.2381,10.68,0,1,0.2926,0.2076,29.597,65.023,35.426,21.9141,0.2824,0
AGB-01,2862.0,48.68,2.339,0.2149,0.798,3473.6,11.6464,0.2228,13.49,0,1,0.2453,0.2055,29.61,65.046,35.436,23.7172,0.2454,0
AGB-01,2863.0,41.73,2.2834,0.2533,0.75,3418.2,11.1891,0.2211,9.73,0,1,0.2435,0.2189,29.622,65.069,35.447,21.9663,0.2563,0
AGB-01,2864.0,47.13,2.2949,0.231,0.922,3287.9,10.7153,0.2321,9.54,0,1,0.2643,0.2271,29.634,65.091,35.457,20.3673,0.2578,0
AGB-01,2865.0,41.21,2.3206,0.2381,1.437,3528.8,11.8448,0.2165,12.26,0,1,0.2372,0.1982,29.647,65.114,35.467,24.5886,0.2383,0
AGB-01,2866.0,47.25,2.291,0.2149,1.237,3480.9,11.2832,0.2634,9.52,0,1,0.2605,0.2116,29.659,65.137,35.477,22.3232,0.2678,0
AGB-01,2867.0,39.29,2.3215,0.2149,0.989,3732.0,12.3345,0.2134,13.63,0,1,0.1524,0.2114,29.672,65.159,35.488,27.0857,0.2472,0
AGB-01,2868.0,40.37,2.3583,0.2066,1.455,3676.3,12.1918,0.2389,11.0,0,1,0.2164,0.1982,29.684,65.182,35.498,26.2949,0.2553,0
AGB-01,2869.0,31.54,2.3166,0.1851,1.169,3884.9,12.8181,0.205,11.49,0,0,0.0752,0.2055,29.697,65.205,35.508,30.7528,0.2171,0
AGB-01,2870.0,27.04,2.3002,0.1708,1.341,4038.6,12.986,0.1729,14.2,0,0,0.0353,0.1988,29.71,65.228,35.518,33.2488,0.2118,0
AGB-01,2871.0,35.87,2.3465,0.1991,1.103,3757.5,12.5532,0.2186,12.46,0,0,0.1719,0.1918,29.723,65.25,35.528,28.5127,0.2314,0
AGB-01,2872.0,22.43,2.3252,0.1971,2.013,4100.3,13.0231,0.1842,15.34,0,0,0.02,0.1946,29.736,65.273,35.538,34.8466,0.2075,0
AGB-01,2873.0,30.51,2.3291,0.1638,1.127,4131.8,13.0054,0.2203,11.24,0,0,0.0579,0.1935,29.748,65.296,35.547,33.9055,0.237,0
AGB-01,2874.0,34.11,2.3678,0.1454,1.616,4040.3,13.0221,0.1716,21.1,0,0,0.0722,0.1758,29.761,65.319,35.557,34.9671,0.1958,0
AGB-01,2875.0,38.63,2.3623,0.1734,0.844,3963.5,12.9179,0.204,16.66,0,0,0.1136,0.1878,29.774,65.341,35.567,32.064,0.229,0
AGB-01,2876.0,31.94,2.3302,0.1701,1.859,4118.4,12.9902,0.2317,16.86,0,0,0.0788,0.1896,29.787,65.364,35.577,33.4775,0.2409,0
AGB-01,2877.0,32.36,2.3461,0.1656,0.992,4257.4,13.0216,0.229,14.92,0,0,0.0716,0.1854,29.801,65.387,35.586,35.067,0.2555,0
AGB-01,2878.0,24.92,2.3503,0.1743,2.242,4253.0,13.0048,0.1996,13.82,0,0,0.02,0.1909,29.814,65.409,35.596,36.4979,0.2329,0
AGB-01,2879.0,31.18,2.368,0.2154,1.075,3807.4,12.7695,0.1937,12.93,0,0,0.0999,0.2043,29.827,65.432,35.605,30.311,0.2144,0
AGB-01,2880.0,25.08,2.2915,0.1977,1.444,3921.3,12.7276,0.2136,13.58,0,0,0.0917,0.2077,29.84,65.455,35.615,29.9142,0.2396,0
AGB-01,2881.0,28.33,2.3755,0.1721,1.462,4221.2,13.0164,0.2191,15.27,0,0,0.0455,0.1883,29.854,65.478,35.624,36.0262,0.2381,0
AGB-01,2882.0,29.09,2.3243,0.1637,1.292,4111.4,13.0161,0.1973,16.06,1,0,0.0479,0.1906,29.867,65.5,35.633,34.341,0.2214,0
AGB-01,2883.0,33.41,2.3372,0.1858,1.802,3986.6,12.9404,0.2069,13.34,0,0,0.0827,0.1937,29.881,65.523,35.643,32.3743,0.2233,0
AGB-01,2884.0,28.74,2.3358,0.1864,1.577,4097.9,12.9972,0.2143,13.78,0,0,0.0397,0.2038,29.894,65.546,35.652,33.5384,0.2354,0
AGB-01,2885.0,38.6,2.3265,0.1784,1.212,3946.3,12.881,0.2087,15.16,0,0,0.1069,0.1906,29.908,65.569,35.661,31.4772,0.2254,0
AGB-01,2886.0,33.52,2.3618,0.1948,1.097,4018.0,12.9545,0.214,15.8,0,0,0.1087,0.1877,29.921,65.591,35.67,32.544,0.2365,0
AGB-01,2887.0,39.94,2.2744,0.2195,0.975,3704.3,12.0859,0.228,11.34,0,0,0.1414,0.2241,29.935,65.614,35.679,25.7385,0.2555,0
AGB-01,2888.0,34.12,2.3345,0.203,0.628,4011.1,12.9027,0.2139,13.27,0,0,0.1076,0.1929,29.949,65.637,35.688,31.6987,0.243,0
AGB-01,2889.0,26.89,2.3159,0.19,1.23,3975.6,12.9435,0.1907,12.06,0,0,0.0615,0.199,29.962,65.659,35.697,32.2669,0.2155,0
AGB-01,2890.0,33.98,2.3196,0.1831,1.097,3856.0,12.7753,0.1992,14.21,0,0,0.1139,0.1958,29.976,65.682,35.706,30.2332,0.2195,0
AGB-01,2891.0,34.19,2.354,0.1881,1.204,4003.7,12.9832,0.2148,13.93,0,0,0.0948,0.1869,29.99,65.705,35.715,32.903,0.223,0
AGB-01,2892.0,33.06,2.3675,0.1965,0.86,3907.8,12.7984,0.2264,14.84,0,0,0.1421,0.1932,30.004,65.728,35.724,30.4158,0.2448,0
AGB-01,2893.0,23.9,2.3061,0.1722,1.128,4133.4,13.0283,0.2078,14.25,0,0,0.02,0.2041,30.018,65.75,35.733,33.9659,0.2304,0
AGB-01,2894.0,31.82,2.3315,0.1752,0.976,4115.4,12.9896,0.2365,14.87,0,0,0.0749,0.1977,30.032,65.773,35.741,32.8917,0.2502,0
AGB-01,2895.0,19.4,2.3415,0.1453,1.563,4231.5,13.0127,0.1704,17.4,0,0,0.02,0.1809,30.046,65.796,35.75,37.1627,0.2116,0
AGB-01,2896.0,46.69,2.292,0.1878,1.123,3712.8,11.9373,0.2318,9.69,1,0,0.2118,0.209,30.06,65.819,35.759,24.9486,0.276,0
AGB-01,2897.0,39.39,2.3102,0.2042,1.039,4101.5,12.8778,0.2389,13.35,0,0,0.1005,0.2026,30.074,65.841,35.767,31.1375,0.2695,0
AGB-01,2898.0,22.35,2.3567,0.1697,1.435,4160.2,13.0408,0.1709,14.9,0,0,0.0359,0.1787,30.088,65.864,35.776,36.5887,0.2026,0
AGB-01,2899.0,33.85,2.3546,0.1913,1.358,3938.6,12.7293,0.2536,11.58,0,0,0.1388,0.2028,30.102,65.887,35.784,29.6428,0.2635,0
AGB-01,2900.0,20.81,2.3542,0.1526,1.41,4140.1,13.0493,0.178,17.54,1,0,0.02,0.184,30.117,65.909,35.793,36.4735,0.1965,0
AGB-01,2901.0,17.76,2.3203,0.1664,1.191,4089.5,13.0636,0.1753,13.89,0,0,0.02,0.1952,30.131,65.932,35.801,34.6939,0.2052,0
AGB-01,2902.0,30.08,2.3253,0.1743,1.603,3968.1,12.9865,0.1983,13.04,0,0,0.0639,0.1968,30.145,65.955,35.81,32.4655,0.2113,0
AGB-01,2903.0,29.14,2.2981,0.1823,1.283,4042.3,13.0325,0.1802,13.87,0,0,0.0365,0.1976,30.16,65.978,35.818,33.3387,0.2104,0
AGB-01,2904.0,32.45,2.2924,0.1896,0.688,3755.3,12.3751,0.2065,12.62,1,0,0.1602,0.2056,30.174,66.0,35.826,27.1224,0.2463,0
AGB-01,2905.0,90.08,2.2388,0.3535,0.98,1660.3,1.404,0.4085,4.53,0,3,0.8634,0.2807,30.189,66.023,35.834,1.9483,0.4384,0
AGB-01,2906.0,92.64,2.1781,0.3803,1.224,1766.1,1.3745,0.4135,3.94,0,3,0.8505,0.2974,30.203,66.046,35.843,1.9059,0.4463,0
AGB-01,2907.0,92.0,2.1917,0.3372,1.484,1916.4,1.6937,0.3959,4.09,0,3,0.7992,0.2831,30.218,66.069,35.851,2.3642,0.4434,0
AGB-01,2908.0,93.14,2.2179,0.3553,4.288,1764.5,1.399,0.42,4.86,0,3,0.8852,0.2718,30.232,66.091,35.859,1.9405,0.4462,0
AGB-01,2909.0,94.36,2.2077,0.3786,1.812,1745.4,1.3917,0.4194,4.72,0,3,0.8775,0.2798,30.247,66.114,35.867,1.9299,0.4449,0
AGB-01,2910.0,94.39,2.1982,0.4058,1.789,1602.0,1.375,0.3982,4.43,0,3,0.8866,0.2944,30.262,66.137,35.875,1.906,0.4332,0
AGB-01,2911.0,88.82,2.2324,0.3773,1.592,1836.2,1.4125,0.4088,4.76,0,3,0.8574,0.2745,30.276,66.159,35.883,1.9593,0.45,0
AGB-01,2912.0,86.91,2.2041,0.3444,1.155,1707.8,1.4495,0.4023,4.4,0,3,0.8358,0.279,30.291,66.182,35.891,2.012,0.439,0
AGB-01,2913.0,92.16,2.2039,0.3612,1.444,1887.0,1.8159,0.3983,4.88,0,3,0.8214,0.2701,30.306,66.205,35.899,2.54,0.4365,0
AGB-01,2914.0,100.83,2.2546,0.3389,1.176,1791.4,1.7826,0.4022,5.94,0,3,0.8236,0.2717,30.321,66.228,35.907,2.4915,0.4316,0
AGB-01,2915.0,91.04,2.2315,0.3309,1.98,1893.4,2.0344,0.4012,5.4,0,3,0.7934,0.2734,30.336,66.25,35.914,2.8587,0.4285,0
AGB-01,2916.0,93.58,2.2421,0.3475,1.992,1836.8,1.4957,0.42,4.09,0,3,0.8699,0.2653,30.351,66.273,35.922,2.0777,0.4476,0
AGB-01,2917.0,91.65,2.2622,0.3475,1.518,1914.2,2.003,0.4119,5.3,0,3,0.8201,0.2653,30.366,66.296,35.93,2.8124,0.4329,0
AGB-01,2918.0,91.8,2.2126,0.3727,1.138,1697.0,1.3921,0.4079,3.53,0,3,0.8594,0.2898,30.381,66.319,35.938,1.9294,0.4413,0
AGB-01,2919.0,86.66,2.2317,0.3438,1.266,2070.3,1.9498,0.4142,5.11,0,3,0.8114,0.2703,30.396,66.341,35.945,2.7343,0.4451,0
AGB-01,2920.0,93.07,2.2455,0.3252,2.998,1747.5,1.7183,0.3935,6.29,0,3,0.8698,0.2561,30.411,66.364,35.953,2.3977,0.4304,0
AGB-01,2921.0,90.54,2.2253,0.3867,1.481,1769.7,1.4791,0.406,4.73,0,3,0.8203,0.2845,30.426,66.387,35.961,2.0536,0.4431,0
AGB-01,2922.0,92.74,2.2036,0.3715,2.013,1616.1,1.3803,0.4095,3.85,0,3,0.8731,0.2845,30.441,66.409,35.968,1.9125,0.4345,0
AGB-01,2923.0,95.27,2.242,0.3724,2.038,1764.0,1.4148,0.405,5.08,0,3,0.8582,0.2745,30.457,66.432,35.976,1.9616,0.4462,0
AGB-01,2924.0,98.27,2.2027,0.371,1.664,1558.2,1.3745,0.3979,3.61,0,3,0.9031,0.293,30.472,66.455,35.983,1.9041,0.4288,0
AGB-01,2925.0,91.46,2.1788,0.3606,2.213,1710.2,1.3725,0.4176,4.71,0,3,0.8438,0.2864,30.487,66.478,35.99,1.9012,0.4423,0
AGB-01,2926.0,95.83,2.1678,0.3891,1.047,1700.1,1.365,0.4155,3.55,0,3,0.8076,0.3085,30.503,66.5,35.998,1.8906,0.4416,0
AGB-01,2927.0,88.19,2.2329,0.3563,1.484,2027.3,2.0397,0.4081,4.28,0,3,0.7953,0.273,30.518,66.523,36.005,2.8656,0.4392,0
AGB-01,2928.0,102.47,2.1898,0.4065,2.234,1521.4,1.363,0.4019,3.74,0,3,0.9298,0.288,30.534,66.546,36.012,1.8877,0.4248,0
AGB-01,2929.0,96.66,2.189,0.3758,1.526,1701.4,1.3781,0.4111,4.54,0,3,0.8661,0.2862,30.549,66.569,36.02,1.9093,0.4417,0
AGB-01,2930.0,98.86,2.2195,0.3653,2.207,1726.1,1.3985,0.4146,3.81,0,3,0.9232,0.2857,30.565,66.591,36.027,1.9383,0.4435,0
AGB-01,2931.0,94.17,2.21,0.3838,1.28,1715.4,1.3919,0.4117,4.55,0,3,0.8429,0.2877,30.58,66.614,36.034,1.929,0.4427,0
AGB-01,2932.0,99.78,2.2193,0.3933,1.795,1582.5,1.3868,0.3879,3.93,0,3,0.9226,0.2912,30.596,66.637,36.041,1.9218,0.4313,0
AGB-01,2933.0,95.33,2.2378,0.3297,1.114,1891.3,2.193,0.3993,5.89,0,3,0.8061,0.2628,30.611,66.659,36.048,3.0917,0.4214,0
AGB-01,2934.0,90.36,2.1603,0.3682,0.954,1559.4,1.3487,0.386,3.58,0,3,0.8663,0.2957,30.627,66.682,36.055,1.8676,0.429,0
AGB-01,2935.0,94.13,2.1405,0.4155,1.27,1483.3,1.3288,0.3985,3.62,0,3,0.8738,0.3106,30.643,66.705,36.062,1.8393,0.4203,0
AGB-01,2936.0,92.21,2.244,0.3529,1.674,2030.1,1.9495,0.3947,5.82,0,3,0.8458,0.2573,30.658,66.728,36.069,2.7341,0.4429,0
AGB-01,2937.0,93.79,2.1902,0.3847,1.861,1528.4,1.3637,0.4034,3.84,0,3,0.8794,0.3033,30.674,66.75,36.076,1.8891,0.4256,0
AGB-01,2938.0,99.72,2.2432,0.3542,1.763,1761.1,1.7056,0.3904,5.22,0,3,0.8641,0.2588,30.69,66.773,36.083,2.3797,0.4322,0
AGB-01,2939.0,89.3,2.2397,0.3505,1.542,1982.5,1.9735,0.4053,5.71,0,3,0.8415,0.2578,30.706,66.796,36.09,2.7694,0.4386,0
AGB-01,2940.0,90.32,2.2446,0.3567,1.294,1931.9,1.8621,0.3948,4.28,0,3,0.8379,0.2634,30.722,66.819,36.097,2.6067,0.4394,0
AGB-01,2941.0,94.1,2.1769,0.3555,1.732,1710.9,1.3711,0.4022,4.63,0,3,0.8828,0.2836,30.738,66.841,36.103,1.8997,0.4424,0
AGB-01,2942.0,101.58,2.1997,0.359,1.943,1670.3,1.382,0.4131,4.31,0,3,0.8804,0.2721,30.754,66.864,36.11,1.9153,0.4392,0
AGB-01,2943.0,93.7,2.231,0.3438,2.13,1890.5,1.7285,0.4058,4.87,0,3,0.8491,0.2638,30.77,66.887,36.117,2.413,0.4414,0
AGB-01,2944.0,99.64,2.2348,0.348,1.87,1688.5,1.4048,0.4033,4.18,0,3,0.8873,0.2689,30.786,66.909,36.124,1.9478,0.4407,0
AGB-01,2945.0,98.65,2.2159,0.371,2.969,1584.7,1.3847,0.3895,4.38,0,3,0.9537,0.2751,30.802,66.932,36.13,1.9191,0.4315,0
AGB-01,2946.0,94.15,2.1817,0.3824,2.528,1647.2,1.3692,0.3926,3.89,0,3,0.8885,0.2855,30.818,66.955,36.137,1.8971,0.4373,0
AGB-01,2947.0,92.78,2.2434,0.3538,1.211,1848.8,2.2243,0.3902,5.78,0,3,0.8193,0.2566,30.834,66.978,36.143,3.1386,0.4155,0
AGB-01,2948.0,84.09,2.2498,0.3388,1.324,1904.0,2.1284,0.3832,5.0,0,3,0.8259,0.2581,30.851,67.0,36.15,2.9969,0.4261,0
AGB-01,2949.0,92.11,2.2232,0.3991,1.205,1709.1,1.3993,0.4053,3.97,0,3,0.8579,0.2903,30.867,67.023,36.156,1.9399,0.4422,0
AGB-01,2950.0,95.34,2.2012,0.3836,1.272,1566.8,1.3741,0.3917,4.32,0,3,0.8663,0.2931,30.883,67.046,36.163,1.904,0.4297,0
AGB-01,2951.0,91.85,2.2534,0.341,1.232,2046.0,2.1122,0.416,6.72,0,3,0.8344,0.2561,30.899,67.069,36.169,2.9728,0.4385,0
AGB-01,2952.0,93.21,2.1831,0.3642,2.425,1648.8,1.3703,0.4171,4.36,0,3,0.9048,0.2857,30.916,67.091,36.176,1.8985,0.4374,0
AGB-01,2953.0,96.71,2.1971,0.3837,1.418,1534.3,1.3686,0.4003,3.59,0,3,0.8703,0.2984,30.932,67.114,36.182,1.8959,0.4263,0
AGB-01,2954.0,85.38,2.2474,0.3596,1.097,2068.2,2.16,0.3975,5.04,0,3,0.7837,0.2738,30.949,67.137,36.188,3.0431,0.4382,0
AGB-01,2955.0,95.34,2.2245,0.3643,2.383,1666.0,1.3971,0.3936,4.61,0,3,0.8806,0.2737,30.965,67.159,36.194,1.9364,0.4388,0
AGB-01,2956.0,88.0,2.2183,0.352,1.2,1742.0,1.5206,0.3981,4.6,0,3,0.8072,0.2876,30.982,67.182,36.201,2.113,0.4388,0
AGB-01,2957.0,93.31,2.1904,0.3826,0.952,1593.6,1.3704,0.4125,4.02,0,3,0.8613,0.2952,30.998,67.205,36.207,1.8982,0.4324,0
AGB-01,2958.0,86.68,2.2247,0.3254,1.266,2098.7,2.4633,0.402,4.41,0,3,0.7579,0.2724,31.015,67.228,36.213,3.4927,0.4287,0
AGB-01,2959.0,89.48,2.262,0.3644,0.908,1897.7,1.9003,0.3936,3.81,0,3,0.8118,0.2725,31.031,67.25,36.219,2.6614,0.4358,0
AGB-01,2960.0,94.61,2.2174,0.331,1.136,1995.8,1.9087,0.4046,5.03,0,3,0.8223,0.2671,31.048,67.273,36.225,2.6736,0.4413,0
AGB-01,2961.0,31.66,2.3428,0.1947,1.812,3931.0,12.9376,0.1978,15.28,0,0,0.0858,0.2036,31.065,67.296,36.231,31.2767,0.229,0
AGB-01,2962.0,28.32,2.3187,0.1722,0.873,4093.8,13.047,0.2237,15.74,0,0,0.0815,0.1935,31.081,67.319,36.237,32.8373,0.2423,0
AGB-01,2963.0,29.43,2.3509,0.1713,1.155,4136.9,13.114,0.1785,15.02,0,0,0.0323,0.1904,31.098,67.341,36.243,35.5257,0.2144,0
AGB-01,2964.0,27.53,2.322,0.156,2.706,4052.2,13.1048,0.1721,13.42,0,0,0.049,0.1868,31.115,67.364,36.249,34.3059,0.2002,0
AGB-01,2965.0,29.56,2.3374,0.1873,1.198,4125.6,13.0435,0.2453,14.04,0,0,0.08,0.2002,31.132,67.387,36.255,32.6807,0.2575,0
AGB-01,2966.0,29.73,2.392,0.1907,0.828,4019.6,13.0987,0.1783,15.75,0,0,0.0849,0.1873,31.149,67.409,36.261,33.9078,0.2189,0
